"Hylak_id","Lake_name","Country","Continent","Poly_src","Lake_type","Grand_id","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Elevation","Slope_100","Wshd_area","Pour_long","Pour_lat","bas_val","ext_xmin","ext_xmax","ext_ymin","ext_ymax","HRT_sec","T_AIR","HRT","Wind","basin_id"
1349604,NA,"Hungary","Europe","SWBD",1,0,0.77,4.23,1.36,1.05,0,3,1.4,1.972,6.1,84,0.23,654.6,21.145218,47.567319,1,21.1422319878469,21.1647143554686,47.5612500000004,47.5683254665804,79056000,9.56463623046875,79056000,3.78622055053711,"danube"
1349617,NA,"Romania","Europe","SWBD",1,0,0.14,1.98,1.51,0.49,0,3,3.6,0.605,9.4,300,2.96,75.5,26.179814,47.562866,1,26.1772375488279,26.1820638020832,47.5590277777778,47.5660956488715,121824000,7.28820753097534,121824000,3.43608164787292,"danube"
1349622,NA,"Austria","Europe","SWBD",1,0,0.11,1.56,1.31,0.73,0,3,6.4,0.756,11.1,774,10.2,23.8,13.818893,47.561602,1,13.8169523111982,13.8233254665802,47.5581944444449,47.5628540039068,143856000,6.98797655105591,143856000,4.16627597808838,"danube"
1349628,NA,"Hungary","Europe","SWBD",1,0,0.22,3.09,1.85,0.81,0,3,3.6,0.101,92.4,137,2.61,34.6,19.551956,47.559431,1,19.5389537217891,19.5544390190981,47.5581944444446,47.5633279079863,1197504000,9.56463623046875,1197504000,3.78622055053711,"danube"
1349633,NA,"Hungary","Europe","SWBD",1,0,0.24,4.61,2.68,0.22,0,3,0.9,0.209,12.1,86,0.15,76,20.997917,47.557028,1,20.9947115749781,21.0177724880641,47.5551388888893,47.5645046657991,156816000,9.56463623046875,156816000,3.78622055053711,"danube"
1349642,NA,"Moldova","Europe","SWBD",1,0,0.35,3.17,1.51,1.37,0,3,3.9,0.385,41.2,67,2.59,62,27.674717,47.554622,1,27.6743177625868,27.6894265407985,47.5523611111112,47.5576934136286,533952000,7.73811292648315,533952000,3.95316505432129,"danube"
1349649,NA,"Hungary","Europe","SWBD",1,0,0.36,3.06,1.44,0.35,0,3,1,0.22,18.2,85,0.14,80,20.997894,47.55252,1,20.9946282958982,21.0102699788409,47.5506944444449,47.555346679688,235872000,9.56463623046875,235872000,3.78622055053711,"danube"
1349665,NA,"Hungary","Europe","SWBD",1,0,0.34,5.65,2.73,0.65,0,3,1.9,0.089,84.4,108,0.59,30.7,21.451042,47.548583,1,21.4472300889756,21.4636032443576,47.5462500000004,47.5613810221358,1093824000,8.49578380584717,1093824000,3.25330400466919,"danube"
1349684,NA,"Moldova","Europe","SWBD",1,0,0.23,2.4,1.41,0.96,0,3,4.2,0.213,52.2,76,3.41,36.1,27.787883,47.541172,1,27.7827327473958,27.7886423068577,47.5359722222222,47.5444989691841,676512000,7.73811292648315,676512000,3.95316505432129,"danube"
1349693,NA,"Austria","Europe","SWBD",1,0,0.22,2.84,1.72,1.33,0,3,6.2,1.176,13.1,834,7.82,42.9,12.568754,47.539256,1,12.5677832031253,12.5747127278649,47.5304166666671,47.5416612413199,169776000,5.57431936264038,169776000,3.63913702964783,"danube"
1349694,NA,"Moldova","Europe","SWBD",1,0,0.54,3.59,1.38,1.79,0,3,3.3,1.144,18.1,55,1.62,182.3,27.61539,47.539014,1,27.61353515625,27.6322195095485,47.5362500000001,47.5419905598958,234576000,7.73811292648315,234576000,3.95316505432129,"danube"
1349708,NA,"Germany","Europe","SWBD",1,0,0.12,1.64,1.33,0.21,0,3,1.7,12.349,0.2,728,0.68,400.8,10.265083,47.534915,1,10.2622325642906,10.2674272325306,47.5315277777783,47.5374896918408,2592000,5.30389070510864,2592000,3.56285953521729,"danube"
1349718,NA,"Moldova","Europe","SWBD",1,0,0.39,4,1.81,1.17,0,3,3,1.591,8.5,51,1.45,256.7,27.53829,47.532178,1,27.5337128363714,27.5435053168401,47.5306944444445,47.5434052191841,110160000,7.73811292648315,110160000,3.95316505432129,"danube"
1349725,"Gosausee","Austria","Europe","SWBD",2,3291,0.54,3.89,1.49,25.5,25.5,2,46.9,0.965,305.8,920,25.27,32.8,13.498868,47.531076,1,13.4974465603302,13.5168055555559,47.523194444445,47.5326600477435,3963168000,5.57431936264038,3963168000,3.63913702964783,"danube"
1349726,NA,"Hungary","Europe","SWBD",1,0,0.34,2.94,1.42,1.09,0,3,3.2,0.061,206.8,132,1.74,19.3,17.751384,47.530348,1,17.7475078667541,17.7561360677091,47.5220833333335,47.5316587999133,2680128000,8.80764102935791,2680128000,4.32688760757446,"danube"
1349727,NA,"Hungary","Europe","SWBD",1,0,0.11,1.45,1.22,0.26,0,3,2.3,0.066,46.5,167,1.26,21.8,18.151974,47.530003,1,18.1502832031258,18.1549945746536,47.5263943142364,47.5310332573786,602640000,8.80764102935791,602640000,4.32688760757446,"danube"
1349746,NA,"Moldova","Europe","SWBD",1,0,0.52,3.46,1.36,1.89,0,3,3.7,1.276,17.1,49,2.02,201.7,27.574538,47.524398,1,27.5739043511284,27.5874845377605,47.5220833333335,47.5302623155383,221616000,7.73811292648315,221616000,3.95316505432129,"danube"
1349751,NA,"Romania","Europe","SWBD",1,0,0.2,1.87,1.19,0.6,0,3,3.1,1.61,4.3,271,1.9,210.7,26.247194,47.52257,1,26.2419597710501,26.2491106499565,47.5187500000001,47.5244289822049,55728000,7.28820753097534,55728000,3.43608164787292,"danube"
1349761,NA,"Romania","Europe","SWBD",1,0,0.1,1.77,1.6,0.17,0,3,1.8,0.151,13.2,116,0.75,37.2,22.276211,47.519107,1,22.2752262369792,22.2795692274304,47.5181944444449,47.5247545030386,171072000,8.49578380584717,171072000,3.25330400466919,"danube"
1349774,NA,"Romania","Europe","SWBD",1,0,0.27,2.05,1.11,1,0,3,3.7,1.618,7.2,269,2.53,211.9,26.255718,47.515792,1,26.2507337782116,26.2583230251735,47.5147216796875,47.5213785807292,93312000,7.73811292648315,93312000,3.95316505432129,"danube"
1349788,NA,"Hungary","Europe","SWBD",1,0,0.64,7.83,2.75,0.77,0,3,1.2,0.293,30.5,85,0.19,109.9,20.916851,47.514151,1,20.881102634006,20.9172194417316,47.5112500000005,47.5188861762157,395280000,9.56463623046875,395280000,3.78622055053711,"danube"
1349811,NA,"Hungary","Europe","SWBD",1,0,0.33,2.38,1.17,0.33,0,3,1,1.106,3.4,84,0.15,358.1,20.514367,47.510249,1,20.5086300998261,20.5169315931531,47.5060983615458,47.5133205837679,44064000,9.56463623046875,44064000,3.78622055053711,"danube"
1349815,NA,"Romania","Europe","SWBD",1,0,0.14,2.54,1.88,0.29,0,3,2,0.084,40,117,0.86,22.2,22.213541,47.509622,1,22.2047249348958,22.216663953993,47.5081944444449,47.5123993598095,518400000,8.49578380584717,518400000,3.25330400466919,"danube"
1349817,NA,"Romania","Europe","SWBD",1,0,0.31,3.25,1.65,0.98,0,3,3.2,1.642,6.9,267,1.76,215.4,26.264701,47.509407,1,26.258464626736,26.2678822157116,47.5073611111111,47.5158230251736,89424000,7.73811292648315,89424000,3.95316505432129,"danube"
1349826,NA,"Hungary","Europe","SWBD",1,0,0.33,2.32,1.15,1.24,0,3,3.8,0.036,398.7,139,2.54,11.3,17.766025,47.507164,1,17.7635799153653,17.7744265407994,47.5043055555557,47.5105376519098,5167152000,8.80764102935791,5167152000,4.32688760757446,"danube"
1349827,NA,"Moldova","Europe","SWBD",1,0,0.71,6.09,2.04,3.26,0,3,4.6,0.66,57.2,67,2.91,112.9,27.782571,47.507372,1,27.7802856445312,27.803795844184,47.5059722222223,47.5194656032987,741312000,7.73811292648315,741312000,3.95316505432129,"danube"
1349842,NA,"Hungary","Europe","SWBD",1,0,0.35,2.75,1.32,0.37,0,3,1.1,0.274,15.7,83,0.18,100.3,21.003785,47.505062,1,21.0030633544919,21.0172911241318,47.5040277777782,47.5094281684032,203472000,9.56463623046875,203472000,3.78622055053711,"danube"
1349848,NA,"Hungary","Europe","SWBD",1,0,0.2,1.84,1.17,0.45,0,3,2.3,0.39,13.3,147,1.02,140,18.633895,47.503448,1,18.6306103515634,18.6358154296883,47.5023611111112,47.509197591146,172368000,8.80764102935791,172368000,4.32688760757446,"danube"
1349855,NA,"Romania","Europe","SWBD",1,0,0.25,3.91,2.2,1.4,0,3,5.6,0.129,126,72,6.02,18.7,27.408906,47.50198,1,27.3912700737846,27.4106247287326,47.5012500000001,47.5113834635416,1632960000,7.73811292648315,1632960000,3.95316505432129,"danube"
1349867,NA,"Romania","Europe","SWBD",1,0,0.27,2.12,1.15,0.66,0,3,2.4,1.783,4.3,264,1.02,235.5,26.276362,47.499519,1,26.2715856933592,26.2785793728296,47.4990277777778,47.5055376519098,55728000,7.73811292648315,55728000,3.95316505432129,"danube"
1349891,NA,"Romania","Europe","SWBD",1,0,0.22,2.13,1.28,0.82,0,3,3.7,0.24,39.6,91,2.71,36.6,26.947917,47.493164,1,26.9416795518663,26.9502214898002,47.4898611111112,47.4955428059895,513216000,7.73811292648315,513216000,3.95316505432129,"danube"
1349908,NA,"Romania","Europe","SWBD",1,0,0.15,2.82,2.08,0.56,0,3,3.8,0.422,15.3,61,3.25,61,27.192538,47.48823,1,27.1838991970484,27.1934083387586,47.4873611111111,47.4972412109376,198288000,7.73811292648315,198288000,3.95316505432129,"danube"
1349921,NA,"Hungary","Europe","SWBD",1,0,0.28,2.27,1.2,0.29,0,3,1,0.105,31.6,84,0.17,37,20.274418,47.482615,1,20.2724719577363,20.2819391547307,47.4818055555561,47.4876296657991,409536000,9.56463623046875,409536000,3.78622055053711,"danube"
1349922,NA,"Romania","Europe","SWBD",1,0,0.35,4.53,2.16,0.71,0,3,2,0.671,12.3,113,0.68,179.8,22.077083,47.482595,1,22.0693644205728,22.0822425672741,47.4734722222227,47.4891381835942,159408000,8.49578380584717,159408000,3.25330400466919,"danube"
1349923,NA,"Hungary","Europe","SWBD",1,0,0.22,2.27,1.37,0.22,0,3,1,0.364,7.1,103,0.18,120.6,21.59597,47.482375,1,21.5919497341578,21.598042127821,47.4812500000005,47.4886056857644,92016000,8.49578380584717,92016000,3.25330400466919,"danube"
1349939,NA,"Hungary","Europe","SWBD",1,0,0.19,1.96,1.27,0.67,0,3,3.6,0.545,14.3,122,2.65,202.7,18.784463,47.478444,1,18.7764067925356,18.7863709852439,47.476527777778,47.4813709852432,185328000,9.56463623046875,185328000,3.78622055053711,"danube"
1349943,NA,"Hungary","Europe","SWBD",1,0,0.22,3.58,2.14,0.29,0,3,1.3,0.133,25.1,85,0.31,47.7,20.429852,47.477956,1,20.4291016303166,20.4410454644095,47.4759722222227,47.488603244358,325296000,9.56463623046875,325296000,3.78622055053711,"danube"
1349958,NA,"Austria","Europe","SWBD",1,0,0.1,1.61,1.41,0.78,0,3,7.6,2.67,3.4,977,15.13,113.9,10.778253,47.475981,1,10.7755136447484,10.7843352593317,47.4737500000006,47.4768562825525,44064000,5.30389070510864,44064000,3.56285953521729,"danube"
1349960,NA,"Romania","Europe","SWBD",1,0,0.39,2.63,1.18,0.99,0,3,2.5,1.924,6,167,1.02,285.1,23.208802,47.475694,1,23.1975103081597,23.2097119140624,47.4701388888893,47.4782156032991,77760000,8.49578380584717,77760000,3.25330400466919,"danube"
1349980,NA,"Romania","Europe","SWBD",1,0,0.2,1.77,1.12,0.35,0,3,1.7,1.884,2.1,168,0.58,279.5,23.197917,47.469327,1,23.1922734917534,23.2004424370659,47.466805555556,47.4722002495666,27216000,8.49578380584717,27216000,3.25330400466919,"danube"
1349984,NA,"Austria","Europe","SWBD",1,0,0.58,3.79,1.41,6.03,0,3,10.4,0.458,152.3,1163,17.11,17.7,10.505964,47.467792,1,10.4929629516602,10.5086516316734,47.4584722222227,47.4697094726568,1973808000,5.30389070510864,1973808000,3.56285953521729,"danube"
1350014,NA,"Moldova","Europe","SWBD",1,0,0.32,3.55,1.77,1.41,0,3,4.4,0.947,17.3,58,3.43,157.7,27.752188,47.460403,1,27.7483387586805,27.7547167968749,47.457638888889,47.4699945746528,224208000,7.73811292648315,224208000,3.95316505432129,"danube"
1350018,NA,"Hungary","Europe","SWBD",1,0,0.92,7.23,2.12,4.31,0,3,4.7,0.6,83.2,121,2.78,223.8,18.805208,47.459367,1,18.7830609809036,18.8083664279523,47.4573611111113,47.4774487304689,1078272000,9.56463623046875,1078272000,3.78622055053711,"danube"
1350044,NA,"Moldova","Europe","SWBD",1,0,0.1,1.5,1.33,0.35,0,3,3.5,0.215,18.8,67,2.99,31.9,27.700368,47.452981,1,27.6930634223091,27.7011032443577,47.4518055555557,47.4546994357639,243648000,7.73811292648315,243648000,3.95316505432129,"danube"
1350050,NA,"Romania","Europe","SWBD",2,3815,0.59,4.98,1.83,9.4,9.4,2,16,0.644,168.9,170,8.27,100.2,26.821526,47.451862,1,26.8016693793401,26.8222195095485,47.4502804904513,47.4634551323786,2188944000,7.73811292648315,2188944000,3.95316505432129,"danube"
1350052,NA,"Romania","Europe","SWBD",1,0,0.1,2.2,1.93,0.15,0,3,1.4,0.088,19.6,115,0.49,25.7,22.046425,47.451361,1,22.0388991970485,22.0483658854166,47.4490277777782,47.4553911675352,254016000,8.49578380584717,254016000,3.25330400466919,"danube"
1350056,NA,"Hungary","Europe","SWBD",1,0,0.17,2.55,1.75,0.35,0,3,2,0.063,64,140,0.85,19,17.602679,47.450811,1,17.6011908637159,17.6109722222229,47.4434722222223,47.4516612413196,829440000,8.80764102935791,829440000,4.32688760757446,"danube"
1350071,NA,"Romania","Europe","SWBD",1,0,0.35,3.39,1.62,0.96,0,3,2.8,1.574,7.1,171,1.28,235.4,23.164932,47.446885,1,23.1556673177083,23.1666563585069,47.4359722222226,47.4483230251741,92016000,8.49578380584717,92016000,3.25330400466919,"danube"
1350091,NA,"Moldova","Europe","SWBD",1,0,0.21,2.71,1.66,0.82,0,3,3.9,1.098,8.7,56,2.96,180.5,27.73465,47.441143,1,27.7336214192708,27.7412339952256,47.4404166666667,47.450739203559,112752000,7.73811292648315,112752000,3.95316505432129,"danube"
1350095,NA,"Romania","Europe","SWBD",1,0,0.51,5.15,2.04,2.41,0,3,4.7,0.223,125.1,109,3.43,34,26.975202,47.440839,1,26.9543661838106,26.9755528428818,47.4340277777778,47.4450482855902,1621296000,7.73811292648315,1621296000,3.95316505432129,"danube"
1350142,NA,"Hungary","Europe","SWBD",1,0,0.12,1.43,1.18,0.28,0,3,2.4,0.172,19.1,121,1.39,61.5,19.637687,47.428969,1,19.6302202690982,19.6380501302092,47.4272276475696,47.4297482638892,247536000,9.56463623046875,247536000,3.78622055053711,"danube"
1350143,NA,"Moldova","Europe","SWBD",1,0,0.47,4.48,1.84,2.54,0,3,5.4,0.295,99.7,69,4.65,47.7,27.800421,47.428711,1,27.7988628472221,27.8186317274305,47.4281944444444,47.4383669704861,1292112000,7.73811292648315,1292112000,3.95316505432129,"danube"
1350145,NA,"Romania","Europe","SWBD",1,0,0.16,2.91,2.03,0.78,0,3,4.8,0.18,50.1,69,5.03,25.4,27.438102,47.428142,1,27.4272276475695,27.4387499999999,47.4270833333334,47.4366609700521,649296000,7.73811292648315,649296000,3.95316505432129,"danube"
1350152,NA,"Romania","Europe","SWBD",1,0,0.25,2.36,1.33,0.57,0,3,2.3,1.157,5.7,172,0.92,173.8,23.1554,47.426786,1,23.1528925238715,23.157542860243,47.4208352322053,47.4297512478303,73872000,8.49578380584717,73872000,3.25330400466919,"danube"
1350192,NA,"Romania","Europe","SWBD",1,0,0.96,4.99,1.44,3.71,0,3,3.9,16.657,2.6,41,1.87,2337.9,27.349596,47.416357,1,27.3487836371526,27.3616563585069,47.4126388888889,47.4294837782118,33696000,7.73811292648315,33696000,3.95316505432129,"danube"
1350232,NA,"Romania","Europe","SWBD",1,0,0.23,2.02,1.19,0.36,0,3,1.6,4.848,0.9,45,0.44,693.3,27.301264,47.405233,1,27.2938967556422,27.3030341254339,47.4015277777778,47.4069365776909,11664000,7.73811292648315,11664000,3.95316505432129,"danube"
1350239,NA,"Moldova","Europe","SWBD",1,0,0.36,4.26,2.01,1.72,0,3,4.8,0.415,48,64,4,66.3,27.79397,47.403693,1,27.7920092773437,27.8014824761283,47.4031944444444,47.4191539171008,622080000,7.73811292648315,622080000,3.95316505432129,"danube"
1350243,NA,"Romania","Europe","SWBD",1,0,0.2,1.85,1.16,0.33,0,3,1.6,4.866,0.8,45,0.51,695.2,27.310417,47.402618,1,27.3035698784722,27.3130400933159,47.4009722222222,47.4050881618925,10368000,7.73811292648315,10368000,3.95316505432129,"danube"
1350257,NA,"Hungary","Europe","SWBD",1,0,0.18,1.99,1.31,0.54,0,3,2.9,0.088,70.5,197,1.75,22.7,16.683612,47.398981,1,16.6750103081604,16.6839666069885,47.397638888889,47.4019892035591,913680000,8.80764102935791,913680000,4.32688760757446,"danube"
1350301,NA,"Hungary","Europe","SWBD",1,0,0.58,4.51,1.67,0.62,0,3,1.1,0.147,48.8,82,0.15,56.4,20.367022,47.38949,1,20.3616979302298,20.3675164116751,47.3856944444449,47.4016612413199,632448000,9.56463623046875,632448000,3.78622055053711,"danube"
1350305,NA,"Romania","Europe","SWBD",1,0,0.36,2.9,1.35,0.52,0,3,1.4,4.958,1.2,41,0.31,705.4,27.338016,47.38861,1,27.3270000542533,27.3386745876734,47.3806944444444,47.3894417317708,15552000,7.73811292648315,15552000,3.95316505432129,"danube"
1350333,NA,"Moldova","Europe","SWBD",1,0,0.33,3.24,1.6,1.6,0,3,4.9,0.503,36.8,60,4.21,79.7,27.783942,47.381668,1,27.7808007812499,27.791825358073,47.3790277777778,47.3872070312501,476928000,7.73811292648315,476928000,3.95316505432129,"danube"
1350339,NA,"Romania","Europe","SWBD",1,0,0.12,1.86,1.52,0.34,0,3,2.8,0.143,27.4,127,1.89,36,22.241192,47.380485,1,22.2402856445312,22.2455963812934,47.3795833333338,47.3858254665803,355104000,8.49578380584717,355104000,3.25330400466919,"danube"
1350364,NA,"Moldova","Europe","SWBD",1,0,0.14,1.47,1.13,0.41,0,3,3,0.544,8.6,55,2.03,85.8,27.773993,47.373451,1,27.7729850260417,27.7804633246527,47.3720833333333,47.3755376519097,111456000,7.73811292648315,111456000,3.95316505432129,"danube"
1350385,NA,"Moldova","Europe","SWBD",1,0,0.39,4.09,1.85,1.93,0,3,4.9,0.456,48.9,58,4.11,77,27.851392,47.369235,1,27.8502617730034,27.8611008029513,47.3676388888889,47.3803228081597,633744000,7.73811292648315,633744000,3.95316505432129,"danube"
1350388,NA,"Hungary","Europe","SWBD",1,0,0.18,2.4,1.61,0.32,0,3,1.8,6.713,0.5,117,0.65,1912.3,17.340722,47.368988,1,17.3394628906256,17.3473611111119,47.362638888889,47.3711008029516,6480000,8.80764102935791,6480000,4.32688760757446,"danube"
1350399,NA,"Hungary","Europe","SWBD",1,0,0.26,2.22,1.22,0.52,0,3,2,0.829,7.2,103,0.68,328.4,19.197033,47.366741,1,19.1945033094627,19.2040492079001,47.3609722222223,47.366928982205,93312000,9.56463623046875,93312000,3.78622055053711,"danube"
1350418,NA,"Hungary","Europe","SWBD",1,0,0.12,1.98,1.65,0.06,0,3,0.5,0.071,9.4,84,0,30.4,20.770717,47.36214,1,20.769174465603,20.7728733317056,47.3595833333338,47.3677617730039,121824000,9.56463623046875,121824000,3.78622055053711,"danube"
1350419,NA,"Romania","Europe","SWBD",1,0,0.65,6.02,2.1,2.67,0,3,4.1,0.253,122.3,126,2.35,64.7,22.231682,47.3622,1,22.2250103081598,22.2358230251734,47.361805555556,47.3800450303825,1585008000,8.49578380584717,1585008000,3.25330400466919,"danube"
1350421,NA,"Romania","Europe","SWBD",1,0,0.56,3.25,1.23,0.93,0,3,1.7,21.989,0.5,39,0.39,3072.1,27.385018,47.36131,1,27.3730658637151,27.386702202691,47.3568055555556,47.3664691840278,6480000,7.73811292648315,6480000,3.95316505432129,"danube"
1350447,NA,"Hungary","Europe","SWBD",1,0,0.1,1.47,1.3,0.15,0,3,1.5,6.343,0.3,118,0.53,1802.1,17.340054,47.355542,1,17.3383436414938,17.3436637369798,47.3534722222223,47.3586008029515,3888000,8.80764102935791,3888000,4.32688760757446,"danube"
1350449,NA,"Romania","Europe","SWBD",1,0,0.36,4.12,1.94,1.74,0,3,4.9,0.635,31.7,77,4.06,94.1,27.080797,47.35599,1,27.070191514757,27.0830452473957,47.3526388888889,47.3661008029514,410832000,7.73811292648315,410832000,3.95316505432129,"danube"
1350450,NA,"Romania","Europe","SWBD",1,0,0.63,5.7,2.03,3.51,0,3,5.6,1.141,35.6,55,4.54,160.2,27.246129,47.355535,1,27.21835679796,27.2466587999132,47.3547300889757,47.3667195638021,461376000,7.73811292648315,461376000,3.95316505432129,"danube"
1350460,NA,"Moldova","Europe","SWBD",1,0,0.2,2.8,1.79,0.73,0,3,3.8,0.596,14.2,53,2.88,93.4,27.764236,47.352804,1,27.7602267795139,27.7670369466145,47.3481944444444,47.3584323459202,184032000,7.73811292648315,184032000,3.95316505432129,"danube"
1350464,NA,"Romania","Europe","SWBD",1,0,0.17,3.58,2.45,0.44,0,3,2.6,0.055,92.3,115,1.38,16.7,21.957292,47.351636,1,21.9539042154947,21.9602624511718,47.3490277777782,47.3627623155386,1196208000,8.49578380584717,1196208000,3.25330400466919,"danube"
1350469,NA,"Romania","Europe","SWBD",1,0,0.61,5.39,1.95,3.36,0,3,5.5,1.273,30.6,54,4.49,177.7,27.283515,47.350646,1,27.2544547526041,27.2838785807291,47.3484722222223,47.3564737955729,396576000,7.73811292648315,396576000,3.95316505432129,"danube"
1350472,NA,"Moldova","Europe","SWBD",1,0,0.26,3.07,1.7,1.11,0,3,4.3,0.511,25.1,56,3.46,85.5,27.840737,47.349861,1,27.8382609049479,27.8472119140624,47.3495833333333,47.3591563585069,325296000,7.73811292648315,325296000,3.95316505432129,"danube"
1350508,NA,"Romania","Europe","SWBD",1,0,0.39,3.82,1.72,1.58,0,3,4,1.47,12.4,40,2.65,203.2,27.372993,47.339596,1,27.3550054253473,27.3755726453992,47.3376388888889,47.342216796875,160704000,7.73811292648315,160704000,3.95316505432129,"danube"
1350522,NA,"Romania","Europe","SWBD",1,0,0.41,3.5,1.55,2.03,0,3,5,0.724,32.4,74,4.15,106.6,27.105208,47.336273,1,27.0966719563801,27.1085677083333,47.3345833333333,47.3466612413195,419904000,7.73811292648315,419904000,3.95316505432129,"danube"
1350538,NA,"Moldova","Europe","SWBD",1,0,0.16,2.49,1.73,0.59,0,3,3.6,0.663,10.3,50,2.78,103,27.759005,47.332638,1,27.7576890733506,27.7636032443577,47.3315277777779,47.3411032443577,133488000,7.73811292648315,133488000,3.95316505432129,"danube"
1350549,NA,"Austria","Europe","SWBD",1,0,0.12,1.75,1.4,1.12,0,3,9,0.511,25.4,1338,20.51,20.2,13.774597,47.329819,1,13.7738943142364,13.7834722222227,47.3281944444449,47.3309752061637,329184000,6.98797655105591,329184000,4.16627597808838,"danube"
1350576,NA,"Hungary","Europe","SWBD",1,0,0.26,2.72,1.5,0.26,0,3,1,0.034,87.9,83,0.16,15.1,20.662798,47.32109,1,20.6491257731117,20.6636033121742,47.3176388888893,47.3215372721359,1139184000,9.56463623046875,1139184000,3.78622055053711,"danube"
1350598,NA,"Hungary","Europe","SWBD",1,0,0.19,1.9,1.24,0.12,0,3,0.6,0.063,21.4,84,0.07,26.6,20.568622,47.313814,1,20.5626827663845,20.5722169325084,47.3123611111115,47.3166612413199,277344000,9.56463623046875,277344000,3.78622055053711,"danube"
1350602,NA,"Hungary","Europe","SWBD",1,0,0.16,1.64,1.16,0.19,0,3,1.2,0.096,23.1,82,0.29,42.6,20.696421,47.313136,1,20.691136542426,20.698307902018,47.3101388888893,47.3148722330734,299376000,9.56463623046875,299376000,3.78622055053711,"danube"
1350610,NA,"Hungary","Europe","SWBD",1,0,0.22,2.94,1.77,0.28,0,3,1.3,0.036,89.5,82,0.29,16,20.667501,47.31112,1,20.6608060709634,20.6686507839624,47.3093055555561,47.3183821614588,1159920000,9.56463623046875,1159920000,3.78622055053711,"danube"
1350626,NA,"Hungary","Europe","SWBD",1,0,0.71,4.63,1.55,2.73,0,3,3.8,0.746,42.3,101,2,275.1,18.738196,47.305424,1,18.7213943142369,18.7405501302091,47.3023611111112,47.3173914930557,548208000,8.80764102935791,548208000,4.32688760757446,"danube"
1350634,NA,"Hungary","Europe","SWBD",1,0,0.55,4.78,1.82,0.58,0,3,1.1,0.152,44.1,83,0.15,65.3,20.571451,47.303525,1,20.5646506754554,20.5842160373262,47.3006944444448,47.3136008029518,571536000,9.56463623046875,571536000,3.78622055053711,"danube"
1350635,NA,"Hungary","Europe","SWBD",1,0,0.96,4.16,1.2,1.34,0,3,1.4,0.108,143.5,82,0.22,48,20.713106,47.303547,1,20.6980658637152,20.7141923014321,47.3023611111116,47.3152674696185,1859760000,9.56463623046875,1859760000,3.78622055053711,"danube"
1350636,NA,"Moldova","Europe","SWBD",1,0,0.57,5.44,2.02,3.27,0,3,5.7,0.807,46.9,49,4.85,124.1,27.754489,47.303996,1,27.751123860677,27.7610004340278,47.30375,47.3229725477431,607824000,7.73811292648315,607824000,3.95316505432129,"danube"
1350670,NA,"Austria","Europe","SWBD",1,0,0.15,1.75,1.26,1.23,0,3,8,0.418,34,1164,14.82,17.3,13.872313,47.292344,1,13.8681873914934,13.8739067925352,47.2870833333337,47.293323025174,440640000,6.98797655105591,440640000,4.16627597808838,"danube"
1350675,NA,"Hungary","Europe","SWBD",1,0,0.1,1.55,1.4,0.15,0,3,1.6,0.068,26.2,98,0.59,28.5,19.195261,47.290352,1,19.1934052191849,19.1995833333341,47.28699734158,47.2924392361112,339552000,9.56463623046875,339552000,3.78622055053711,"danube"
1350711,NA,"Moldova","Europe","SWBD",1,0,0.34,4.04,1.95,1.62,0,3,4.8,0.836,22.5,43,3.99,128.1,27.765662,47.281399,1,27.7602880859374,27.7690964084201,47.2790277777778,47.2948950195313,291600000,7.73811292648315,291600000,3.95316505432129,"danube"
1350719,NA,"Hungary","Europe","SWBD",1,0,0.23,3.1,1.8,1,0,3,4.3,0.063,184.6,222,3.59,17.8,17.586735,47.279707,1,17.584169379341,17.5987500000007,47.2731944444446,47.2809936523439,2392416000,8.80764102935791,2392416000,4.32688760757446,"danube"
1350770,NA,"Hungary","Europe","SWBD",1,0,0.48,3.09,1.25,0.7,0,3,1.5,0.096,84.9,80,0.3,43.5,20.86875,47.265,1,20.8632953559025,20.8763810899521,47.2623611111115,47.2708851453999,1100304000,9.56463623046875,1100304000,3.78622055053711,"danube"
1350795,NA,"Hungary","Europe","SWBD",1,0,0.22,2.17,1.3,0.54,0,3,2.4,0.337,18.6,145,1.13,95.6,17.388542,47.259818,1,17.3861290147576,17.3963709852437,47.2584722222223,47.2630376519098,241056000,8.80764102935791,241056000,4.32688760757446,"danube"
1350823,NA,"Romania","Europe","SWBD",1,0,0.27,3.07,1.67,1.29,0,3,4.8,0.397,37.7,84,4.39,60.9,27.059717,47.252776,1,27.0473708767361,27.0611008029513,47.2493055555557,47.2555672200521,488592000,7.73811292648315,488592000,3.95316505432129,"danube"
1350825,NA,"Romania","Europe","SWBD",1,0,0.64,6.82,2.41,3.21,0,3,5,0.063,589.9,113,3.63,18.1,22.031717,47.252339,1,22.0263587782117,22.0505452473958,47.2501388888895,47.2699636501741,7645104000,8.49578380584717,7645104000,3.25330400466919,"danube"
1350833,NA,"Romania","Europe","SWBD",1,0,0.25,3.01,1.69,1.28,0,3,5,0.422,35,80,4.9,64.4,27.075701,47.250433,1,27.0627880859374,27.0788406032985,47.247638888889,47.2527894422743,453600000,7.73811292648315,453600000,3.95316505432129,"danube"
