"ID","x","y","ID_nxt","Down_type","T_AIR","Wind","line_node","lake_out","lake_in","slope","Pt_type","Dist_down","dist_nxt","HL_ID_new","uwwID","rptMStateK","uwwCode","uwwName","uwwCollect","uwwLatit_1","uwwLongi_1","uwwLoadEnt","uwwCapacit","uwwPrimary","uwwSeconda","f_STP","F_direct","basin_id","LD_new","aggID","uwwOtherTr","uwwNRemova","uwwPRemova","uwwUV","uwwChlorin","uwwOzonati","uwwSandFil","uwwMicroFi","uwwOther","uwwSpecifi","aggCode","aggName","aggLatit_1","aggLongi_1","aggGenerat","snap_dist","stop","Freq","flow_acc","pH"
"P_00142",57.3208333333333,75.0208333333333,"P_00143","node",-8.04951572418213,6.85922050476074,NA,0,0,7.38000011444092,"node",31338.4021115135,240.523343099216,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00143",57.3125,75.0208333333333,"P_00144","node",-8.04951572418213,6.85922050476074,NA,0,0,7.67999982833862,"node",31097.8787684143,240.523343099216,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00144",57.3041666666667,75.0208333333333,"L_00001_1124802_16","LAKE",-8.04951572418213,6.85922050476074,NA,0,0,6.80000019073486,"node",30857.355425315,90.164760266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00001_1124802_16",57.3010427578102,75.0208333333333,"P_00145","node",-8.04951572418213,6.85922050476074,NA,0,1,6.80000019073486,"Hydro_Lake",30767.190665049,150.358582971971,1124802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00145",57.2958333333333,75.0208333333333,"L_00002_1124802_16","LAKE",-8.04951572418213,6.85922050476074,NA,0,1,5.61999988555908,"node",30616.8320820771,90.1917863298627,1124802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"L_00002_1124802_16",57.2927084881137,75.0208333333333,"P_00146","node",-8.04951572418213,6.85922050476074,NA,1,0,5.61999988555908,"Hydro_Lake",30526.6402957472,150.331556908535,1124802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00146",57.2875,75.0208333333333,"P_00147","node",-8.04951572418213,6.85922050476074,NA,0,0,4.51999998092651,"node",30376.3087388387,960.733486793002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00147",57.2791666666667,75.0291666666667,"P_00148","node",-8.04951572418213,6.85922050476074,NA,0,0,0.850000023841858,"node",29415.5752520457,240.392651981697,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00148",57.2708333333333,75.0291666666667,"P_00149","node",-8.04951572418213,6.85922050476074,NA,0,0,2.35999989509583,"node",29175.182600064,240.392651981492,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00149",57.2625,75.0291666666667,"P_00150","node",-8.04951572418213,6.85922050476074,NA,0,0,3.53999996185303,"node",28934.7899480825,240.392651981901,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00150",57.2541666666667,75.0291666666667,"P_00151","node",-8.04951572418213,6.85922050476074,NA,0,0,3.63000011444092,"node",28694.3972961006,240.392651981492,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00151",57.2458333333333,75.0291666666667,"P_00152","node",-8.04951572418213,6.85922050476074,NA,0,0,3.17000007629395,"node",28454.0046441191,240.392651981901,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00152",57.2375,75.0291666666667,"P_00153","node",-8.04951572418213,6.85922050476074,NA,0,0,2.42000007629395,"node",28213.6119921372,240.392651981287,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00153",57.2291666666667,75.0291666666667,"P_00154","node",-8.04951572418213,6.85922050476074,NA,0,0,1.57000005245209,"node",27973.2193401559,240.392651982311,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00154",57.2208333333333,75.0291666666667,"P_00155","node",-8.04951572418213,6.85922050476074,NA,0,0,1.25999999046326,"node",27732.8266881736,240.392651981287,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00155",57.2125,75.0291666666667,"P_00156","node",-8.04951572418213,6.85922050476074,NA,0,0,1.64999997615814,"node",27492.4340361923,240.392651981901,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00156",57.2041666666667,75.0291666666667,"P_00157","node",-8.04951572418213,6.85922050476074,NA,0,0,2.36999988555908,"node",27252.0413842104,960.701444950525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00157",57.1958333333333,75.0375,"P_00158","node",-8.04951572418213,6.85922050476074,NA,0,0,7.3600001335144,"node",26291.3399392599,240.261955685127,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00158",57.1875,75.0375,"P_00159","node",-8.04951572418213,6.85922050476074,NA,0,0,4.94999980926514,"node",26051.0779835748,240.261955685536,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00159",57.1791666666667,75.0375,"P_00160","node",-8.04951572418213,6.85922050476074,NA,0,0,3.72000002861023,"node",25810.8160278892,240.261955684922,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00160",57.1708333333333,75.0375,"P_00161","node",-8.04951572418213,6.85922050476074,NA,0,0,3.83999991416931,"node",25570.5540722043,240.261955685946,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00161",57.1625,75.0375,"P_00162","node",-8.04951572418213,6.85922050476074,NA,0,0,4.3899998664856,"node",25330.2921165184,240.261955684922,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00162",57.1541666666667,75.0375,"P_00163","node",-8.04951572418213,6.85922050476074,NA,0,0,4.84000015258789,"node",25090.0301608334,240.261955685536,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00163",57.1458333333333,75.0375,"P_00164","node",-8.04951572418213,6.85922050476074,NA,0,0,5.32999992370605,"node",24849.7682051479,960.701444950525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00164",57.1375,75.0291666666667,"P_00165","node",-8.04951572418213,6.85922050476074,NA,0,0,0.920000016689301,"node",23889.0667601974,240.392651981901,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00165",57.1291666666667,75.0291666666667,"P_00166","node",-8.04951572418213,6.85922050476074,NA,0,0,0.879999995231628,"node",23648.6741082155,960.733486792826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00166",57.1208333333333,75.0208333333333,"P_00167","node",-8.04951572418213,6.85922050476074,NA,0,0,0.930000007152557,"node",22687.9406214226,240.523343099216,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00167",57.1125,75.0208333333333,"P_00138","JNCT",-8.04951572418213,6.85922050476074,NA,0,0,1.13999998569489,"node",22447.4172783234,481.046685011251,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00169",57.3958333333333,75.0125,"P_00170","node",-8.04951572418213,6.85922050476074,NA,0,0,3.84999990463257,"JNCT",34223.3543952721,960.765543712913,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6
"P_00170",57.3875,75.0208333333333,"P_00171","node",-8.04951572418213,6.85922050476074,NA,0,0,44.1800003051758,"node",33262.5888515592,240.523343099626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00171",57.3791666666667,75.0208333333333,"P_00172","node",-8.04951572418213,6.85922050476074,NA,0,0,33.7299995422363,"node",33022.0655084595,240.5233430986,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00172",57.3708333333333,75.0208333333333,"P_00173","node",-8.04951572418213,6.85922050476074,NA,0,0,9.17000007629395,"node",32781.5421653609,240.523343100036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00173",57.3625,75.0208333333333,"P_00140","JNCT",-8.04951572418213,6.85922050476074,NA,0,0,2.57999992370605,"node",32541.0188222609,721.570024548994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00175",57.4791666666667,75.0041666666667,"P_00176","node",-8.04951572418213,6.85922050476074,NA,0,0,8.03999996185303,"JNCT",37350.8223568123,240.784709786495,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6
"P_00176",57.4708333333333,75.0041666666667,"P_00177","node",-8.04951572418213,6.85922050476074,NA,0,0,13.1700000762939,"node",37110.0376470258,240.7847097867,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00177",57.4625,75.0041666666667,"P_00178","node",-8.04951572418213,6.85922050476074,NA,0,0,26.75,"node",36869.2529372391,240.784709786495,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00178",57.4541666666667,75.0041666666667,"P_00179","node",-8.04951572418213,6.85922050476074,NA,0,0,33.9900016784668,"node",36628.4682274526,240.7847097867,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00179",57.4458333333333,75.0041666666667,"P_00180","node",-8.04951572418213,6.85922050476074,NA,0,0,21.4300003051758,"node",36387.683517666,240.784709786084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00180",57.4375,75.0041666666667,"P_00181","node",-8.04951572418213,6.85922050476074,NA,0,0,7.26999998092651,"node",36146.8988078799,240.784709787316,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00181",57.4291666666667,75.0041666666667,"P_00182","node",-8.04951572418213,6.85922050476074,NA,0,0,1.83000004291534,"node",35906.1140980925,960.797615715034,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00182",57.4208333333333,75.0125,"P_00183","node",-8.04951572418213,6.85922050476074,NA,0,0,2.27999997138977,"node",34945.3164823775,240.654029034878,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00183",57.4125,75.0125,"P_00184","node",-8.04951572418213,6.85922050476074,NA,0,0,2.91000008583069,"node",34704.6624533426,240.654029035288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00184",57.4041666666667,75.0125,"P_00169","JNCT",-8.04951572418213,6.85922050476074,NA,0,0,3.24000000953674,"node",34464.0084243074,240.654029035288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00186",57.5625,74.9541666666667,"P_00187","node",-8.04951572418213,6.85922050476074,NA,0,0,8.44999980926514,"JNCT",44501.7600519082,241.568685264904,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6
"P_00187",57.5541666666667,74.9541666666667,"P_00188","node",-8.04951572418213,6.85922050476074,NA,0,0,2.60999989509583,"node",44260.1913666433,960.990364061948,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00188",57.5458333333333,74.9625,"P_00189","node",-8.04951572418213,6.85922050476074,NA,0,0,2.45000004768372,"node",43299.2010025814,930.150463721072,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00189",57.5458333333333,74.9708333333333,"P_00190","node",-8.04951572418213,6.85922050476074,NA,0,0,1.9099999666214,"node",42369.0505388603,930.151148432504,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00190",57.5458333333333,74.9791666666667,"P_00191","node",-8.04951572418213,6.85922050476074,NA,0,0,20.4699993133545,"node",41438.8993904278,241.176720906141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00191",57.5375,74.9791666666667,"P_00192","node",-8.04951572418213,6.85922050476074,NA,0,0,16.4099998474121,"node",41197.7226695216,241.176720905524,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00192",57.5291666666667,74.9791666666667,"P_00193","node",-8.04951572418213,6.85922050476074,NA,0,0,8.02000045776367,"node",40956.5459486161,241.176720906552,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00193",57.5208333333333,74.9791666666667,"P_00194","node",-8.04951572418213,6.85922050476074,NA,0,0,2.07999992370605,"node",40715.3692277096,960.893922121699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00194",57.5125,74.9875,"P_00195","node",-8.04951572418213,6.85922050476074,NA,0,0,3.19000005722046,"node",39754.4753055879,241.046055724725,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00195",57.5041666666667,74.9875,"P_00196","node",-8.04951572418213,6.85922050476074,NA,0,0,3.46000003814697,"node",39513.4292498631,960.861804919695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00196",57.4958333333333,74.9958333333333,"P_00197","node",-8.04951572418213,6.85922050476074,NA,0,0,1.50999999046326,"node",38552.5674449434,240.915385350849,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00197",57.4875,74.9958333333333,"P_00175","JNCT",-8.04951572418213,6.85922050476074,NA,0,0,1.9099999666214,"node",38311.6520595926,960.829702780245,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000449_1001655_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00001",53.1458333333333,72.3541666666667,"P_00002","node",-3.95310711860657,7.27372026443481,NA,0,0,13.4300003051758,"START",18575.7040511882,929.918804364631,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6
"P_00002",53.1458333333333,72.3458333333333,"P_00145","JNCT",-3.95310711860657,7.27372026443481,NA,0,0,32.810001373291,"node",17645.7852468236,929.918014591133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00004",52.7625,72.3208333333333,"P_00171","MOUTH",-3.95310711860657,7.27372026443481,NA,0,0,2.30999994277954,"START",971.884164935533,971.884164935533,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6
"P_00006",53.8625,72.2958333333333,"P_00007","node",-5.24433469772339,7.05024814605713,NA,0,0,15.2399997711182,"START",48599.6935017231,282.965171077067,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6
"P_00007",53.8541666666667,72.2958333333333,"P_00008","node",-5.24433469772339,7.05024814605713,NA,0,0,15.0299997329712,"node",48316.728330646,282.965171077549,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00008",53.8458333333333,72.2958333333333,"P_00009","node",-5.24433469772339,7.05024814605713,NA,0,0,16.0599994659424,"node",48033.7631595685,282.965171077067,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00009",53.8375,72.2958333333333,"P_00010","node",-5.24433469772339,7.05024814605713,NA,0,0,15.1999998092651,"node",47750.7979884914,282.965171077549,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00010",53.8291666666667,72.2958333333333,"P_00011","node",-5.24433469772339,7.05024814605713,NA,0,0,12.0200004577637,"node",47467.8328174138,282.965171077549,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00011",53.8208333333333,72.2958333333333,"P_00012","node",-5.24433469772339,7.05024814605713,NA,0,0,5.76999998092651,"node",47184.8676463363,282.965171077308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00012",53.8125,72.2958333333333,"P_00013","node",-5.24433469772339,7.05024814605713,NA,0,0,3.50999999046326,"node",46901.902475259,282.965171077308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00013",53.8041666666667,72.2958333333333,"P_00014","node",-5.24433469772339,7.05024814605713,NA,0,0,9.56999969482422,"node",46618.9373041817,282.965171077067,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00014",53.7958333333333,72.2958333333333,"P_00015","node",-5.24433469772339,7.05024814605713,NA,0,0,9.26000022888184,"node",46335.9721331046,282.965171077549,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00015",53.7875,72.2958333333333,"P_00016","node",-5.24433469772339,7.05024814605713,NA,0,0,7.96000003814697,"node",46053.006962027,971.994336143775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00016",53.7791666666667,72.3041666666667,"P_00017","node",-5.24433469772339,7.05024814605713,NA,0,0,3.79999995231628,"node",45081.0126258833,282.836323119218,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"P_00017",53.7708333333333,72.3041666666667,"P_00018","node",-5.24433469772339,7.05024814605713,NA,0,0,1.89999997615814,"node",44798.176302764,282.836323118494,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000450_1002518_sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
